postalcode,Cases,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue id
10033,1397,40.84931946,-73.93520745,The Uptown Garrison,40.85125539,-73.93947296,Restaurant,59f76cd528374e40d82f761b
10033,1397,40.84931946,-73.93520745,La Casa del Mofongo,40.85026657,-73.93314532,Caribbean Restaurant,4afcba6af964a5206d2522e3
10033,1397,40.84931946,-73.93520745,Terravita,40.848059,-73.937645,New American Restaurant,5b57bb361acf11002c14ba96
10033,1397,40.84931946,-73.93520745,Jay Hood Wright Park,40.84732992,-73.93969238,Park,4be42c292457a59316d4a915
10033,1397,40.84931946,-73.93520745,Manolo Tapas,40.84724746,-73.93815429,Tapas Restaurant,4bcf9ecb462cb713e425d707
10033,1397,40.84931946,-73.93520745,Saggio Restaurant,40.85142252,-73.93976122,Italian Restaurant,4d21107c6e8c37042b58ff9f
10033,1397,40.84931946,-73.93520745,Lucky 7 Tapas Bar,40.85044676,-73.93303028,Tapas Restaurant,4e8d32ebb803ca3dfcbd112e
10033,1397,40.84931946,-73.93520745,El Malecon,40.84627438,-73.93853526,Latin American Restaurant,4a2eb22df964a52035981fe3
10033,1397,40.84931946,-73.93520745,Le Chéile,40.85145904,-73.93998921,Café,4e77e40118387f865961f673
10033,1397,40.84931946,-73.93520745,Poción,40.84762878,-73.93837984,Lounge,57747010cd100bd4dbd9161e
10033,1397,40.84931946,-73.93520745,Jin's Superette,40.85098865,-73.9385143,Deli / Bodega,4a458c8ef964a52051a81fe3
10033,1397,40.84931946,-73.93520745,United Palace,40.84665059,-73.93828119,Music Venue,460d50e2f964a52008451fe3
10033,1397,40.84931946,-73.93520745,Qmart,40.85199916,-73.93491489,Market,561c5c88498ee62a4dc1bc3c
10033,1397,40.84931946,-73.93520745,181st St Bakery & Deli,40.85101362,-73.93859158,Bakery,4a5b2d43f964a520eaba1fe3
10033,1397,40.84931946,-73.93520745,Cabrini Wines,40.85129219,-73.93971626,Wine Shop,4a626b90f964a52008c41fe3
10033,1397,40.84931946,-73.93520745,Highest Natural Point In Manhattan,40.852843,-73.93764974,Park,4bd341d79854d13a834ffd4d
10033,1397,40.84931946,-73.93520745,Grito Mexican Grill,40.8536433,-73.9308855,Mexican Restaurant,52267e8011d221c29c847ef6
10033,1397,40.84931946,-73.93520745,Café Bark,40.851353,-73.939896,Pet Café,5bafc50b9f8a9f0039c49dd3
10033,1397,40.84931946,-73.93520745,Altus Cafe,40.85227049,-73.9346871,Cocktail Bar,556faea8498e40d5a03fedce
10033,1397,40.84931946,-73.93520745,Yo Sweets,40.85083132,-73.93785692,Frozen Yogurt Shop,53caaede498e6db96d6a204f
10033,1397,40.84931946,-73.93520745,Vines on Pine,40.85527775,-73.93767127,Wine Shop,4b9ae9c5f964a52071e235e3
10033,1397,40.84931946,-73.93520745,181 Cabrini,40.85125124,-73.9403429,New American Restaurant,49f925bdf964a520656d1fe3
10033,1397,40.84931946,-73.93520745,Hudson View Restaurant,40.85088843,-73.9382307,Breakfast Spot,4a1a4dcbf964a520927a1fe3
10033,1397,40.84931946,-73.93520745,The Pandering Pig,40.8552262,-73.93779262,American Restaurant,56e213e1498e8b403c8bb16a
10033,1397,40.84931946,-73.93520745,El Capri Restaurant,40.84667962,-73.93548675,Latin American Restaurant,4bedb6b1767dc9b6045cd3e9
10033,1397,40.84931946,-73.93520745,AT&T,40.84949306,-73.93456042,Mobile Phone Shop,4e2c467d227197a112e202a3
10033,1397,40.84931946,-73.93520745,Chittenden Overlook,40.85502971,-73.93936157,Scenic Lookout,4ba2ec2df964a520cc2238e3
10033,1397,40.84931946,-73.93520745,Mambi Steak House Bar & Grill,40.84761525,-73.93814344,Spanish Restaurant,4acce300f964a520e2c920e3
10033,1397,40.84931946,-73.93520745,Las Tapas,40.85523384,-73.93728401,Tapas Restaurant,54405a3e498e5d4a84ee266c
10033,1397,40.84931946,-73.93520745,La Cabana Salvadorena,40.85433401,-73.93367685,Latin American Restaurant,4c16d2ec5e88c928c5ca2466
10033,1397,40.84931946,-73.93520745,Fresco's Pizzeria,40.85520157,-73.93721649,Pizza Place,5503762d498e150bef780584
10033,1397,40.84931946,-73.93520745,La Rosa Fine Foods,40.84699709,-73.93822599,Grocery Store,4b8689cdf964a520908e31e3
10033,1397,40.84931946,-73.93520745,Bennett Park,40.85296731,-73.93787361,Park,4a5924a7f964a520ccb81fe3
10033,1397,40.84931946,-73.93520745,Koronet Pizza,40.84423195,-73.9389793,Pizza Place,5092a9e2e4b0487f2a8da22d
10033,1397,40.84931946,-73.93520745,Punto de Sabor Restaurant,40.85074,-73.93247,Spanish Restaurant,4bb8cdb053649c74465847fb
10033,1397,40.84931946,-73.93520745,Kazza Wine Bar,40.84769386,-73.93862109,Wine Bar,55739017498eef85afc14a4e
10033,1397,40.84931946,-73.93520745,The Vitamin Shoppe,40.8501171,-73.9351315,Supplement Shop,4bdb02513904a593cf40489e
10033,1397,40.84931946,-73.93520745,Tacos El Paisa,40.85331839,-73.93076039,Mexican Restaurant,4bbe7c91b083a5939c26a2e9
10033,1397,40.84931946,-73.93520745,Bennett Wines & Liquor,40.85045575,-73.93676854,Liquor Store,4e07c4c92271dfa46bb191ac
10033,1397,40.84931946,-73.93520745,Marisco Centro (Seafood Restaurant & Fish Market),40.85133231,-73.93186373,Seafood Restaurant,4bdcc53e03be20a1c7b2849b
10033,1397,40.84931946,-73.93520745,Taco Bell,40.84716847,-73.93535044,Fast Food Restaurant,576ddcad498e43657f66b02e
10033,1397,40.84931946,-73.93520745,Buunni Coffee,40.85519403,-73.93771738,Café,4fe30498e4b08d2f0d752131
10033,1397,40.84931946,-73.93520745,Empanadas Monumental,40.84448866,-73.93888145,Empanada Restaurant,4cbb75fabac93704fd46f27c
10033,1397,40.84931946,-73.93520745,Bodega Pizza,40.85699756,-73.93248108,Pizza Place,573313f1498e7f7dfeb0e849
10033,1397,40.84931946,-73.93520745,La Reina del Chicharron,40.84379038,-73.93780614,Latin American Restaurant,4c69e8d61a6620a138f0648c
10033,1397,40.84931946,-73.93520745,El Guanaco Restaurant Pupuseria,40.848216,-73.938164,Latin American Restaurant,4debcfd645dd3993a8af6691
10033,1397,40.84931946,-73.93520745,Hudson River Greenway,40.84988118,-73.94634065,Trail,4e27472dfa762797e591b9e0
10033,1397,40.84931946,-73.93520745,Kismat Indian Restaurant,40.85522172,-73.93696684,Indian Restaurant,4ae7876ef964a5201eac21e3
10033,1397,40.84931946,-73.93520745,Claire's,40.849839,-73.935515,Accessories Store,5140f01ce4b0fc7cdf26a64f
10033,1397,40.84931946,-73.93520745,Little Red Lighthouse,40.84978872,-73.94649123,Lighthouse,4a464a63f964a520a3a81fe3
10033,1397,40.84931946,-73.93520745,Columbia Wine Company,40.8420756,-73.9388009,Wine Shop,506cc066e4b019e8dad3a401
10033,1397,40.84931946,-73.93520745,Blink Fitness,40.848562,-73.936941,Gym,5a3ea6ac610f044748e42d0c
10033,1397,40.84931946,-73.93520745,181 Gourmet Deli,40.85109582,-73.93892661,Deli / Bodega,527dd322498e4b070fa0f484
10033,1397,40.84931946,-73.93520745,Tasty Deli,40.84181825,-73.93929551,Sandwich Place,4af0c188f964a520e2de21e3
10033,1397,40.84931946,-73.93520745,Chop Chop,40.84999477,-73.92957274,Asian Restaurant,4babfacaf964a5203bdb3ae3
10033,1397,40.84931946,-73.93520745,Golan Heights,40.85148075,-73.9284223,Middle Eastern Restaurant,4b298f71f964a520eba024e3
10033,1397,40.84931946,-73.93520745,Starbucks,40.85096145,-73.93833015,Coffee Shop,4aafdf93f964a520f66420e3
10033,1397,40.84931946,-73.93520745,Fort Washington Bakery & Deli,40.85104558,-73.9386446,Bakery,4b5882bef964a520595b28e3
10033,1397,40.84931946,-73.93520745,T-Mobile,40.8504616,-73.93528161,Mobile Phone Shop,4cd421736be6a143f3c69802
10033,1397,40.84931946,-73.93520745,Little Caesars Pizza,40.84647392,-73.93589138,Pizza Place,4c3cffbcb36ac92885e90486
10033,1397,40.84931946,-73.93520745,Galicia Restaurant,40.8441521,-73.93903972,Spanish Restaurant,4c5d84496ebe2d7f97f9d22e
10033,1397,40.84931946,-73.93520745,Wahizza,40.857579,-73.931797,Pizza Place,57e5b6f9498e36b7ffe19bb3
10033,1397,40.84931946,-73.93520745,Fort Washington Greenmarket Farmers Market,40.84261269,-73.94206524,Farmers Market,4e416857d164f2d277c2922a
10033,1397,40.84931946,-73.93520745,Pick and Eat,40.84755809,-73.93821159,Café,4d2d39b469f42d439d16ad8a
10033,1397,40.84931946,-73.93520745,Esmeraldo Bakery,40.848555,-73.93282,Bakery,4a7d7f13f964a520b3ee1fe3
10033,1397,40.84931946,-73.93520745,Tu Cachapa,40.84821046,-73.93774273,Arepa Restaurant,51fe8bf6498ec4be7954093c
10033,1397,40.84931946,-73.93520745,New Balance Track & Field Center at The Armory,40.84237922,-73.94187469,Track,4b5b0144f964a5205fde28e3
10033,1397,40.84931946,-73.93520745,7-Eleven,40.84731687,-73.93543857,Convenience Store,542db567498e62837f861bae
10033,1397,40.84931946,-73.93520745,GameStop,40.84857,-73.934384,Video Game Store,56ec88a2498ef62eb86c7017
10033,1397,40.84931946,-73.93520745,Locksmith Bar,40.8573807,-73.9325659,Bar,4a89fe91f964a5209b0920e3
10033,1397,40.84931946,-73.93520745,El Floridita Restaurant,40.84730277,-73.93815796,Cuban Restaurant,49f23c80f964a520116a1fe3
10033,1397,40.84931946,-73.93520745,Buddha Beer Bar,40.85733455,-73.93225489,Bar,4f2abe91a17c1572126c69ca
10033,1397,40.84931946,-73.93520745,Spoiled Brats,40.85137621,-73.93528464,Pet Store,4ba682cff964a520825939e3
10033,1397,40.84931946,-73.93520745,Subway,40.85175221,-73.93160323,Sandwich Place,4c12ba9af1e0b713fd8834bc
10033,1397,40.84931946,-73.93520745,El Panadero Bakery,40.84798674,-73.93477617,Bakery,4a511650f964a52090b01fe3
10033,1397,40.84931946,-73.93520745,Dominican Square,40.85242403,-73.93488978,Plaza,4d8f9d9cd265236ab3df2417
10033,1397,40.84931946,-73.93520745,Baskin-Robbins,40.85044405,-73.93732764,Ice Cream Shop,4f997b58d4f21823bb1f5394
10033,1397,40.84931946,-73.93520745,Sushi Yu II,40.85125468,-73.93965199,Sushi Restaurant,4a4a642cf964a520bdab1fe3
10033,1397,40.84931946,-73.93520745,Mike's Bagels,40.84130375,-73.93969147,Bagel Shop,4b54f0d8f964a52043d427e3
10033,1397,40.84931946,-73.93520745,Subway,40.84925011,-73.93711606,Sandwich Place,4bd5ecfb5631c9b64bfca430
10033,1397,40.84931946,-73.93520745,Floridita Broadway Bakery,40.8477812,-73.93785128,Bakery,4bc33a67461576b0574d7e32
10033,1397,40.84931946,-73.93520745,Shana's Nail & Spa,40.84127966,-73.93973717,Nail Salon,4d9374b97b5ea1434f57c9b8
10033,1397,40.84931946,-73.93520745,Yang Garden,40.85530897,-73.93783226,Chinese Restaurant,4b292f38f964a520939a24e3
10033,1397,40.84931946,-73.93520745,Highbridge Water Tower,40.84231637,-73.93173694,Historic Site,4e4ff3f845ddff0031c75551
10033,1397,40.84931946,-73.93520745,Frank's Market,40.85533405,-73.93716222,Grocery Store,4a61fbe8f964a520c5c21fe3
10033,1397,40.84931946,-73.93520745,Chase Bank,40.850282,-73.935308,Bank,5c40b58e9deb7d00393f7d6e
10033,1397,40.84931946,-73.93520745,Labella Nail And Spa,40.84220877,-73.93918191,Spa,4bbac3eecf2fc9b6a8f2a102
10033,1397,40.84931946,-73.93520745,Gap Factory Store,40.84892897,-73.93859094,Clothing Store,5a31ac0b112c6c3d64dcfae6
10033,1397,40.84931946,-73.93520745,Monkey Room,40.85497693,-73.93704593,Bar,419d3780f964a5202c1e1fe3
10033,1397,40.84931946,-73.93520745,Tung Thong Thai Restaurant,40.84145073,-73.93885632,Thai Restaurant,523c757f11d2bbf1b13f0aee
10033,1397,40.84931946,-73.93520745,J. Hood Wright Dog Park,40.84659605,-73.94221901,Dog Run,4b16d62bf964a52027be23e3
10033,1397,40.84931946,-73.93520745,Bunny Deli Inc.,40.85173042,-73.92825197,Deli / Bodega,4be4b2decf200f475260123c
10033,1397,40.84931946,-73.93520745,181st Street & St. Nicholas Avenue,40.84931972,-73.93374534,Rest Area,50622a2fe4b0a433c33f183f
10033,1397,40.84931946,-73.93520745,Voga Lounge,40.84807315,-73.93268988,Lounge,54ddf339498e77f5364f225c
10033,1397,40.84931946,-73.93520745,Capital One Bank,40.8495563,-73.9349611,Bank,4d31e7265c2db60c1fb6bc6c
10034,754,40.8728056,-73.9116935,Arturo's,40.87441177,-73.91027101,Pizza Place,4b4429abf964a52037f225e3
10034,754,40.8728056,-73.9116935,Baker Athletic Complex,40.87206097,-73.91487585,Athletics & Sports,4bce0773c564ef3b6686edf0
10034,754,40.8728056,-73.9116935,Indian Road Café,40.87292174,-73.91845881,Café,49caa774f964a520d1581fe3
10034,754,40.8728056,-73.9116935,Park Terrace Deli,40.87133523,-73.91445023,Deli / Bodega,4bebf782a9900f47fb5c1840
10034,754,40.8728056,-73.9116935,Bikram Yoga,40.87684369,-73.90620384,Yoga Studio,4baf59e8f964a520a6f93be3
10034,754,40.8728056,-73.9116935,Inwood Hill Park,40.87085753,-73.92012895,Park,49fe029cf964a5205d6f1fe3
10034,754,40.8728056,-73.9116935,Isham Park,40.86964681,-73.91921039,Park,4aa84225f964a520755020e3
10034,754,40.8728056,-73.9116935,ChocNYC,40.86839572,-73.9187422,Bakery,56e5e266498e0421902ee559
10034,754,40.8728056,-73.9116935,Guacamole,40.869659,-73.916736,Mexican Restaurant,5830ff3044587f7beb2271cc
10034,754,40.8728056,-73.9116935,Inwood Hill Park Peninsula,40.87375274,-73.91997969,Scenic Lookout,4bc5d9464a9aa5933e00077b
10034,754,40.8728056,-73.9116935,Inwood Farmers Market,40.86906236,-73.92055953,Farmers Market,4b6d8b8cf964a520a77b2ce3
10034,754,40.8728056,-73.9116935,Brown Sugar,40.8698829,-73.91558638,Cuban Restaurant,582e5d1c0a4307645da0768c
10034,754,40.8728056,-73.9116935,Bread and Yoga,40.86822948,-73.91802773,Yoga Studio,4af09262f964a5204edd21e3
10034,754,40.8728056,-73.9116935,Sam's Pizza,40.87943502,-73.9058588,Pizza Place,4bb114c4f964a520b9783ce3
10034,754,40.8728056,-73.9116935,Starbucks,40.87375455,-73.90861305,Coffee Shop,57655be738faa66160da7527
10034,754,40.8728056,-73.9116935,Muscota Marsh,40.87315174,-73.9185374,Park,52dd52bb498e35b966482afb
10034,754,40.8728056,-73.9116935,Inwood Hills Spirits And Wine Room,40.87029491,-73.9154801,Wine Shop,4e3433a2483b5fa58754ba8c
10034,754,40.8728056,-73.9116935,Starbucks,40.87753135,-73.90558216,Coffee Shop,55f81cd2498ee903149fcc64
10034,754,40.8728056,-73.9116935,The Liffy II Bar,40.86904223,-73.9172996,Bar,4b2b1dfbf964a52083b424e3
10034,754,40.8728056,-73.9116935,Tibbett Diner,40.88040442,-73.90893738,Diner,4b79cc46f964a520c5122fe3
10034,754,40.8728056,-73.9116935,Indian Road Playground,40.87180128,-73.91987118,Playground,4c991196db10b60c9df7866d
10034,754,40.8728056,-73.9116935,Cafe Tabaco y Ron,40.86901579,-73.91577608,Lounge,4ba56909f964a520710439e3
10034,754,40.8728056,-73.9116935,Inwood Local,40.86803208,-73.92058148,Wine Bar,4d9f1c39daf0dcb397f7a8a3
10034,754,40.8728056,-73.9116935,The Bronx Public,40.87837659,-73.90348117,Pub,59b17fe23b4e0043787e1a7c
10034,754,40.8728056,-73.9116935,Inwood Gourmet,40.86859394,-73.92136082,Deli / Bodega,52923c8a11d23122fff06216
10034,754,40.8728056,-73.9116935,Made in Mexico,40.86727538,-73.91708993,Mexican Restaurant,53e58cd0498e01b8fae39b41
10034,754,40.8728056,-73.9116935,Guadalupe Bar and Grill,40.86733441,-73.92086276,Mexican Restaurant,4b0885d1f964a520a20d23e3
10034,754,40.8728056,-73.9116935,Furry Fiends,40.8682535,-73.9215522,Pet Store,4bcf8a2477b29c74f0538982
10034,754,40.8728056,-73.9116935,G's Coffee Shop,40.86841792,-73.92174352,Diner,4be88652947820a1e802b5db
10034,754,40.8728056,-73.9116935,Dunkin',40.87713584,-73.90666551,Donut Shop,4b5357adf964a520319827e3
10034,754,40.8728056,-73.9116935,ALDI,40.8778363,-73.9046557,Supermarket,540a0032498e77fa8221bd2f
10034,754,40.8728056,-73.9116935,El Malecon,40.87933807,-73.90445707,Caribbean Restaurant,4bd8e98811dcc928f865f833
10034,754,40.8728056,-73.9116935,fantastic lounge,40.866297,-73.919626,Latin American Restaurant,536d733b498ed4eaf742c67e
10034,754,40.8728056,-73.9116935,Garden Cafe,40.86805049,-73.920477,Café,4c33cd1d16adc928e942c49c
10034,754,40.8728056,-73.9116935,T.J. Maxx,40.87723198,-73.9050424,Department Store,546d31ca498e561c698a0320
10034,754,40.8728056,-73.9116935,Blink Fitness,40.8772715,-73.90559491,Gym,55f751ca498eacc0307d1cfe
10034,754,40.8728056,-73.9116935,Estrellita Poblana V,40.87968704,-73.90625683,Mexican Restaurant,5217dd2811d2d06ccafb77d3
10034,754,40.8728056,-73.9116935,The Tubby Hook,40.86781568,-73.92073898,American Restaurant,5814dc8ed67ca5038583da78
10034,754,40.8728056,-73.9116935,Loeser's Delicatessen,40.879111,-73.905693,Sandwich Place,4d9a37d4d97ba1430a07346b
10034,754,40.8728056,-73.9116935,Astral Fitness & Wellness Center,40.87670527,-73.90637208,Gym,4cf6ae55d3a8a1cd71a9d243
10034,754,40.8728056,-73.9116935,Cafe De Broadway,40.86829999,-73.9189278,Café,53a108d6498efe2b536a8dc3
10034,754,40.8728056,-73.9116935,TCR The Club of Riverdale,40.8786283,-73.9145678,Tennis Stadium,4a725fa1f964a520f6da1fe3
10034,754,40.8728056,-73.9116935,Bizcocho De Colores,40.8660352,-73.91939635,Bakery,4be6f989d4f7c9b62e472720
10034,754,40.8728056,-73.9116935,Dichter Pharmacy,40.86798676,-73.92072701,Pharmacy,4c7e989ba7958cfa383c8e2b
10034,754,40.8728056,-73.9116935,Rite Aid,40.87546657,-73.90890629,Pharmacy,4b88e053f964a5208a1132e3
10034,754,40.8728056,-73.9116935,Picante Picante Mexican Restaurant,40.878252,-73.902936,Mexican Restaurant,4ce81d330f196dcb5d2b43ae
10034,754,40.8728056,-73.9116935,Dolce Vida Frozen Yogurt,40.86848291,-73.91846716,Frozen Yogurt Shop,521e20942fc64456919eacf9
10034,754,40.8728056,-73.9116935,Lucky Star Chinese Restaurant,40.8696479,-73.90350801,Chinese Restaurant,4d965fd061a3a1cde4989a42
10034,754,40.8728056,-73.9116935,Lot Less Closeouts,40.87827042,-73.90526467,Discount Store,4b9c9c43f964a520ac7236e3
10034,754,40.8728056,-73.9116935,Homer's Dog Run,40.87110405,-73.92176417,Dog Run,4b11bbc1f964a520598323e3
10034,754,40.8728056,-73.9116935,GameStop,40.8742668,-73.90934218,Video Game Store,4b9f030af964a520eb0f37e3
10034,754,40.8728056,-73.9116935,El Economico Restaurant,40.87933019,-73.90459711,Spanish Restaurant,4ca785a597c8a1cd7e577ba5
10034,754,40.8728056,-73.9116935,Vitamin Shoppe,40.87716,-73.905632,Supplement Shop,5631194e498e2de074de661c
10034,754,40.8728056,-73.9116935,Sugarboy Bakery Cafe,40.877948,-73.90286,Bakery,4debd81822713dd973b85876
10034,754,40.8728056,-73.9116935,Subway,40.87483215,-73.90995026,Sandwich Place,4d0a529133d6b60cf4cf9985
10034,754,40.8728056,-73.9116935,Anchor Heights,40.86680694,-73.92050257,Wine Bar,580142e238fa217aefab193e
10034,754,40.8728056,-73.9116935,Subway Sandwiches,40.87466653,-73.90958584,Sandwich Place,4b4f7b65f964a5205a0827e3
10034,754,40.8728056,-73.9116935,La Caridad,40.8692186,-73.90321899,Latin American Restaurant,4bbe1149078095214562db91
10034,754,40.8728056,-73.9116935,The Children's Place,40.87367159,-73.9081562,Kids Store,4c852173dc018cfa2bc3e56c
10034,754,40.8728056,-73.9116935,Land & Sea Restaurant,40.87788463,-73.90587282,Seafood Restaurant,4b9c9c6af964a520b27236e3
10034,754,40.8728056,-73.9116935,Boston Market,40.87743,-73.9054121,American Restaurant,585c205665e7c70a2f1055ea
10034,754,40.8728056,-73.9116935,Five Below,40.8772564,-73.9049384,Miscellaneous Shop,56229ff8498e2abb44b6f12b
10034,754,40.8728056,-73.9116935,Baskin-Robbins,40.87714929,-73.9066581,Ice Cream Shop,4e4e4517bd4101d0d7a67568
10034,754,40.8728056,-73.9116935,Subway,40.87846498,-73.90551764,Sandwich Place,4e4ce4debd413c4cc66d05d0
10034,754,40.8728056,-73.9116935,Siam Square,40.87879623,-73.91670091,Thai Restaurant,4a739e29f964a520f5dc1fe3
10034,754,40.8728056,-73.9116935,Starbucks,40.86715025,-73.9040879,Coffee Shop,4c483d70c047be9a430c3379
10034,754,40.8728056,-73.9116935,Broadway Pizza & Pasta,40.87882247,-73.90449403,Pizza Place,4be72770910020a16f1ad514
10034,754,40.8728056,-73.9116935,La Nueva España,40.86735013,-73.92103187,Spanish Restaurant,4becab8e0ddaa59385ec1dc3
10034,754,40.8728056,-73.9116935,Leila's Hand Dipped Chocolate,40.879541,-73.905327,Candy Store,4c8bcf32509e370438612d55
10034,754,40.8728056,-73.9116935,Parrilla Latina,40.87747294,-73.90607347,Steakhouse,4dfe40df8877333e195b68fc
10034,754,40.8728056,-73.9116935,Pick & Eat,40.86761432,-73.92125256,American Restaurant,55bd166d498ea08336045553
10034,754,40.8728056,-73.9116935,Gold Mine Cafe,40.87891577,-73.90469764,Café,50ccb177e4b00957ca13bdd0
10034,754,40.8728056,-73.9116935,Grandpa's Brick Oven Pizza,40.86821549,-73.91941882,Pizza Place,4ab97430f964a520727f20e3
10034,754,40.8728056,-73.9116935,Dunkin',40.87930809,-73.9050664,Donut Shop,4e38a2cfbd415d9f63d71183
10034,754,40.8728056,-73.9116935,The Local,40.87855276,-73.90346177,Bar,517355dfe4b010ebcf2585d5
10034,754,40.8728056,-73.9116935,Papa John's Pizza,40.87840652,-73.90299225,Pizza Place,4d8cab35fe8d41bd823bd705
10034,754,40.8728056,-73.9116935,Montezuma Mexican Restaurant,40.86858769,-73.90210443,Mexican Restaurant,4b403740f964a520e8b625e3
10034,754,40.8728056,-73.9116935,Chase Bank,40.878666,-73.91724,Bank,4ba92cacf964a52072113ae3
10034,754,40.8728056,-73.9116935,Baskin-Robbins,40.867661,-73.920831,Ice Cream Shop,4f91bda47beb818efa884355
10034,754,40.8728056,-73.9116935,Rite Aid,40.878349,-73.917611,Pharmacy,4c86a086de50952135af2583
10034,754,40.8728056,-73.9116935,Popeyes Louisiana Kitchen,40.86869321,-73.90234188,Fried Chicken Joint,4c796c1c3badb1f78d0c4f54
10034,754,40.8728056,-73.9116935,Popeyes Louisiana Kitchen,40.86446138,-73.90945612,Fried Chicken Joint,4e399f05c65bab738fd222ac
10034,754,40.8728056,-73.9116935,Little Caesars Pizza,40.868724,-73.902042,Pizza Place,52f5553d11d2e2288f60a8f1
10034,754,40.8728056,-73.9116935,Little Ceasars,40.8684686,-73.90208816,Pizza Place,4d9fc532e8a6721ec2c429a5
10034,754,40.8728056,-73.9116935,Terrace View Delicatessen,40.875995,-73.913151,Deli / Bodega,4ed7956b8b81b2bf28adc714
10034,754,40.8728056,-73.9116935,Ben's Market Basket,40.87859105,-73.91748556,Grocery Store,4bdc9e9b2a3a0f47d9abb3b6
10034,754,40.8728056,-73.9116935,Jerome Park Reservoir,40.87258362,-73.9006426,Lake,4c4b8403f7cc1b8d0676f83f
10034,754,40.8728056,-73.9116935,KBBQ,40.868843,-73.901956,Korean Restaurant,4be747b7bcef2d7fdb1b06e5
10034,754,40.8728056,-73.9116935,Washington's Walk,40.87255461,-73.9005626,Park,4dbf5056cda12687c8321adb
10035,1022,40.7238899,-73.9911667,New York Pilates - Bowery,40.72331007,-73.99314595,Pilates Studio,5823b0ab8edd3a4263dd0a54
10035,1022,40.7238899,-73.9911667,Momofuku Ko,40.72472711,-73.99159267,New American Restaurant,546baf30498edfac406853ee
10035,1022,40.7238899,-73.9911667,"Love, Adorned",40.72404376,-73.99367874,Jewelry Store,4cdb2773b1d8a09026c155e0
10035,1022,40.7238899,-73.9911667,Woom Center,40.72371943,-73.99285769,Yoga Studio,577327b6498e4811c0a92800
10035,1022,40.7238899,-73.9911667,Overthrow Boxing NYC,40.72536917,-73.99279305,Boxing Gym,54bee7a6498ebaaf4ebe9d13
10035,1022,40.7238899,-73.9911667,Sperone Westwater,40.72319305,-73.99268196,Art Gallery,4c9ab0d0b8e9224b0e59503d
10035,1022,40.7238899,-73.9911667,Bar Goto,40.722773,-73.989801,Cocktail Bar,55b01ace498e6282c0c2acd7
10035,1022,40.7238899,-73.9911667,Bowery Mural,40.72430449,-73.9928747,Street Art,4ef1925177166617fd378b8e
10035,1022,40.7238899,-73.9911667,Tacombi at Fonda Nolita,40.72401739,-73.99373184,Taco Place,4c38ced2ae2da593576301c6
10035,1022,40.7238899,-73.9911667,Anthology Film Archives,40.72483584,-73.99015831,Indie Movie Theater,43713c00f964a520ff291fe3
10035,1022,40.7238899,-73.9911667,Fish Cheeks,40.725861,-73.99253344,Thai Restaurant,57c169e3498e784947e307aa
10035,1022,40.7238899,-73.9911667,PUBLIC,40.72302,-73.99198,Hotel,587f8878c45ee34e4c6c2f8a
10035,1022,40.7238899,-73.9911667,The Bowery Hotel,40.72614466,-73.99162709,Hotel,4ab04eb9f964a520fe6620e3
10035,1022,40.7238899,-73.9911667,Lil' Frankie's,40.72344477,-73.98832829,Italian Restaurant,3fd66200f964a520d0e41ee3
10035,1022,40.7238899,-73.9911667,Lucien,40.723329,-73.988071,French Restaurant,3fd66200f964a5202de51ee3
10035,1022,40.7238899,-73.9911667,Russ & Daughters,40.72275342,-73.98822372,Gourmet Shop,49b6e8d2f964a52016531fe3
10035,1022,40.7238899,-73.9911667,Prince Street Pizza,40.72309326,-73.99452729,Pizza Place,4f045eeb00399761c77301e3
10035,1022,40.7238899,-73.9911667,Café Habana,40.72279551,-73.99421708,Cuban Restaurant,3fd66200f964a52004e61ee3
10035,1022,40.7238899,-73.9911667,Urban Wines NYC,40.72427761,-73.98763034,Wine Shop,531b61be498e6f4ddf0d8435
10035,1022,40.7238899,-73.9911667,Dashwood Books,40.726167,-73.993444,Bookstore,4aedd27bf964a5203bcf21e3
10035,1022,40.7238899,-73.9911667,Bohemian,40.72642437,-73.99199458,Japanese Restaurant,4a02e66ff964a52073711fe3
10035,1022,40.7238899,-73.9911667,Sushi By M,40.72657977,-73.99038361,Sushi Restaurant,5c2d4603464d6500395e552d
10035,1022,40.7238899,-73.9911667,Green Fingers Market,40.72141989,-73.99290114,Flower Shop,55748d30498e24b1a11f1c2e
10035,1022,40.7238899,-73.9911667,Equinox Orchard Street,40.72237017,-73.98793739,Gym,59cd5e7ee96d0c7515ce6d4f
10035,1022,40.7238899,-73.9911667,Elizabeth Street Garden,40.72213774,-73.99474431,Garden,4a9032caf964a5207b1620e3
10035,1022,40.7238899,-73.9911667,Il Buco Alimentari & Vineria,40.72662637,-73.99230295,Italian Restaurant,4e652e06fa76cd64cf66f973
10035,1022,40.7238899,-73.9911667,VMV Skin-Specialist Boutique,40.72246617,-73.99511679,Spa,4caf33b575ebb60c8937baad
10035,1022,40.7238899,-73.9911667,Katz's Delicatessen,40.722312,-73.987362,Sandwich Place,4acbe67af964a52044c820e3
10035,1022,40.7238899,-73.9911667,LoveThyBeast,40.72656821,-73.98864411,Pet Store,58e7df3e4988da41d5868372
10035,1022,40.7238899,-73.9911667,REI,40.72484801,-73.99520852,Outdoor Supply Store,4e4e2e1662844166697bd28c
